UF;Ente Federado;C�digo IBGE_x;Creche Integral P�blica Urbano;Creche Integral P�blica Campo;Creche Integral P�blica Ind�gena;Creche Integral P�blica Quilombola;Creche Integral Conveniada Urbano;Creche Integral Conveniada Campo;Creche Integral Conveniada Ind�gena;Creche Integral Conveniada Quilombola;Creche Parcial P�blica Urbano;Creche Parcial P�blica Campo;Creche Parcial P�blica Ind�gena;Creche Parcial P�blica Quilombola;Creche Parcial Conveniada Urbano;Creche Parcial Conveniada Campo;Creche Parcial Conveniada Ind�gena;Creche Parcial Conveniada Quilombola;Pr�-Escola Integral P�blica Urbano;Pr�-Escola Integral P�blica Campo;Pr�-Escola Integral P�blica Ind�gena;Pr�-Escola Integral P�blica Quilombola;Pr�-Escola Integral Conveniada Urbano;Pr�-Escola Integral Conveniada Campo;Pr�-Escola Integral Conveniada Ind�gena;Pr�-Escola Integral Conveniada Quilombola;Pr�-Escola Parcial P�blica Urbano;Pr�-Escola Parcial P�blica Campo;Pr�-Escola Parcial P�blica Ind�gena;Pr�-Escola Parcial P�blica Quilombola;Pr�-Escola Parcial Conveniada Urbano;Pr�-Escola Parcial Conveniada Campo;Pr�-Escola Parcial Conveniada Ind�gena;Pr�-Escola Parcial Conveniada Quilombola;Ensino Fundamental Integral Urbano;Ensino Fundamental Integral Campo;Ensino Fundamental Integral Ind�gena;Ensino Fundamental Integral Quilombola;Anos Iniciais Fundamental Urbano;Anos Iniciais Fundamental Campo;Anos Iniciais Fundamental Ind�gena;Anos Iniciais Fundamental Quilombola;Anos Finais Fundamental Urbano;Anos Finais Fundamental Campo;Anos Finais Fundamental Ind�gena;Anos Finais Fundamental Quilombola;Ensino M�dio Integral Urbano;Ensino M�dio Integral Campo;Ensino M�dio Integral Ind�gena;Ensino M�dio Integral Quilombola;Ensino M�dio Parcial Urbano;Ensino M�dio Parcial Campo;Ensino M�dio Parcial Ind�gena;Ensino M�dio Parcial Quilombola;EJA Urbano;EJA Campo;EJA Ind�gena;EJA Quilombola;Educa��o Especial - Creche Urbano;Educa��o Especial - Creche Campo;Educa��o Especial - Creche Ind�gena;Educa��o Especial - Creche Quilombola;Educa��o Especial - Pr�-Escola Urbano;Educa��o Especial - Pr�-Escola Campo;Educa��o Especial - Pr�-Escola Ind�gena;Educa��o Especial - Pr�-Escola Quilombola;Educa��o Especial - Demais segmentos Urbano;Educa��o Especial - Demais segmentos Campo;Educa��o Especial - Demais segmentos Ind�gena;Educa��o Especial - Demais segmentos Quilombola;Atendimento Educacional Especializado;Educa��o Profissional e T�cnica;Matr�culas Totais;C�digo IBGE_y;Receita da contribui��o de estados e munic�pios ao Fundeb;Complementa��o VAAF;Complementa��o VAAT;Complementa��o VAAR;Complementa��o da Uni�o Total;Total das receitas previstas;Educa��o Infantil;Anos Iniciais do Ensino Fundamental;Anos Finais do Ensino Fundamental;Ensino M�dio Integral;Ensino M�dio Parcial;EJA;Educa��o Especial;Educa��o Profissional/T�cnica
SP;ARAMINA;3503000;87;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;6;0;0;0;0;0;554;3503000;3968517,69;0;0;0;0;3968517,69;242;306;0;0;0;0;11;0
SP;ARANDU;3503109;135;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;12;0;0;0;11;0;831;3503109;5974922,94;0;0;257794,41;257794,41;6232717,35;364;444;0;0;0;0;27;0
SP;ARAPEI;3503158;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;142;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;6;0;0;0;13;0;391;3503158;2646094,41;0;0;106562,01;106562,01;2752656,42;80;142;150;0;0;0;27;0
SP;ARARAQUARA;3503208;3324;45;0;0;46;0;0;0;2007;23;0;0;0;0;0;0;2115;37;0;0;56;0;0;0;1944;14;0;0;0;0;0;0;1889;221;0;0;3164;19;0;0;1961;98;0;0;0;0;0;0;0;0;0;0;337;0;0;0;77;1;0;0;227;0;0;0;339;16;0;0;517;0;18477;3503208;146678009,7;0;0;0;0;146678009,7;9916;3183;2059;0;0;337;1177;0
SP;ARARAS;3503307;0;8;0;0;498;0;0;0;4470;2;0;0;0;0;0;0;0;31;0;0;29;0;0;0;3922;11;0;0;0;0;0;0;1167;174;0;0;2565;12;0;0;1929;0;0;0;0;0;0;0;0;0;0;0;139;0;0;0;78;0;0;0;172;0;0;0;251;1;0;0;196;0;15655;3503307;114634495,1;0;0;0;0;114634495,1;9221;2577;1929;0;0;139;698;0
SP;ARCO-IRIS;3503356;40;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;11;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;0;213;3503356;1596087,12;0;0;0;0;1596087,12;98;103;0;0;0;0;5;0
SP;AREALVA;3503406;116;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;85;17;0;0;0;0;0;0;25;0;0;0;361;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;7;0;0;0;15;0;0;0;17;0;816;3503406;6014567,76;0;0;497660,12;497660,12;6512227,88;350;409;0;0;0;0;41;0
SP;AREIAS;3503505;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;233;2;0;0;190;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;4;0;0;0;13;0;0;0;1;0;602;3503505;4053704,81;0;0;0;0;4053704,81;147;235;190;0;0;16;18;0
SP;AREIOPOLIS;3503604;236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;0;0;0;0;0;0;0;248;0;0;0;668;0;0;0;270;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;14;0;0;0;24;0;0;0;22;0;1746;3503604;12884035,89;0;0;503120,27;503120,27;13387156,16;499;668;270;0;0;15;60;0
SP;ARIRANHA;3503703;131;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;145;0;0;0;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8;0;688;3503703;5435701,52;0;0;213432,68;213432,68;5649134,2;304;223;0;0;0;0;16;0
SP;ARTUR NOGUEIRA;3503802;1290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;854;39;0;0;0;0;0;0;0;0;0;0;2772;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;50;0;0;0;121,5;3;0;0;70;0;5555,5;3503802;40582552,14;0;0;0;0;40582552,14;2450;2860;0;0;0;51;244,5;0
SP;ARUJA;3503901;683;0;0;0;710;0;0;0;760;0;0;0;15;0;0;0;163;0;0;0;162;0;0;0;1615;64;0;0;135;0;0;0;1005;45;0;0;4463;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;29;0;0;0;93;1;0;0;269;4;0;0;176;0;10576;3503901;77497577,3;0;0;0;0;77497577,3;4430;4576;0;0;0;71;572;0
SP;ASPASIA;3503950;39;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;122;3503950;969431,15;0;0;0;0;969431,15;98;23;0;0;0;0;4;0
SP;ASSIS;3504008;1702;0;0;0;698;0;0;0;39;0;0;0;0;0;0;0;947;0;0;0;300;0;0;0;558;0;0;0;0;0;0;0;2544;0;0;0;2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;39;0;0;0;152,5;0;0;0;423;0;9694,5;3504008;80034899,75;0;0;0;0;80034899,75;4284;2291;0;0;0;0;615,5;0
SP;ATIBAIA;3504107;1123;242;0;0;963;347;0;0;581;75;0;0;0;0;0;0;246;122;0;0;1;0;0;0;2075;879;0;0;0;0;0;0;1875;1317;0;0;4592;1039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;27;1;0;0;111;32;0;0;304,5;27;0;0;524;0;16536,5;3504107;130775670,9;0;0;0;0;130775670,9;6825;5631;0;0;0;33;1026,5;0
SP;AURIFLAMA;3504206;180;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;127;0;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;0;597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;34,5;0;0;0;12;0;1134,5;3504206;8272283,65;0;0;0;0;8272283,65;483;597;0;0;0;8;46,5;0
SP;AVAI;3504305;37;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;492;3504305;3360552,12;0;0;0;0;3360552,12;214;273;0;0;0;0;6;0
SP;AVANHANDAVA;3504404;242;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;98;0;0;0;0;0;0;0;240;0;0;0;344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;2;0;0;0;3;0;0;0;14;0;0;0;0;0;1147;3504404;9286927,31;0;0;0;0;9286927,31;526;344;0;0;0;23;19;0
SP;AVARE;3504503;1463;21;0;0;447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1717;71;0;0;0;0;0;0;0;0;0;0;4458;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;66;2;0;0;171;2;0;0;147;0;8890;3504503;63518133,94;0;0;0;0;63518133,94;3787;4673;0;0;0;110;388;0
SP;BADY BASSITT;3504602;605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;0;0;0;0;0;0;0;398;0;0;0;0;0;0;0;61;0;0;0;1495;0;0;0;931;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;13;0;0;0;70;0;0;0;16;0;3896;3504602;26109887,32;0;0;0;0;26109887,32;1288;1495;931;0;0;35;99;0
SP;BALBINOS;3504701;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;151;3504701;1166674,71;0;0;0;0;1166674,71;74;75;0;0;0;0;2;0
SP;BALSAMO;3504800;168;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;43;0;0;0;393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;8;0;0;0;4;0;0;0;0;0;858;3504800;6353135,92;0;0;0;0;6353135,92;418;393;0;0;0;0;16;0
SP;BANANAL;3504909;52;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;156;14;0;0;0;0;0;0;110;0;0;0;372;32;0;0;386;29;0;0;0;0;0;0;0;0;0;0;6;0;0;0;7;0;0;0;6;0;0;0;35;2;0;0;1;0;1309;3504909;9469536,11;0;0;0;0;9469536,11;336;404;415;0;0;6;51;0
SP;BARAO DE ANTONINA;3505005;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;374;3505005;2678692,55;0;0;0;0;2678692,55;162;210;0;0;0;0;4;0
SP;BARBOSA;3505104;122;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;0;0;0;0;0;0;0;412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1;0;0;0;4;0;0;0;1;0;0;0;25;0;778;3505104;6839690,6;0;266380,21;0;266380,21;7106070,81;329;0;0;0;0;11;31;0
SP;BARIRI;3505203;653;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;620;0;0;0;0;0;0;0;0;0;0;0;1496;0;0;0;793;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;31;0;0;0;80;0;0;0;68;0;3898;3505203;27726308,71;0;0;0;0;27726308,71;1384;1496;793;0;0;77;179;0
SP;BARRA BONITA;3505302;42;0;0;0;478;0;0;0;87;0;0;0;0;0;0;0;210;0;0;0;0;0;0;0;326;0;0;0;0;0;0;0;0;0;0;0;1198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;2;0;0;0;22;0;0;0;57,5;0;0;0;54;0;2507,5;3505302;18115202,95;0;0;1604132,84;1604132,84;19719335,79;1167;1198;0;0;0;31;135,5;0
SP;BARRA DO CHAPEU;3505351;111;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;72;0;0;0;0;0;0;0;24;0;0;0;0;0;0;180;56;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;9;0;704;3505351;6540684,96;0;1079416,54;0;1079416,54;7620101,5;306;148;0;0;0;0;14;0
SP;BARRA DO TURVO;3505401;15;0;0;0;0;0;0;0;58;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;28;0;0;0;0;0;0;0;0;0;0;231;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;6;1;0;0;0;0;747;3505401;5396100,36;0;0;0;0;5396100,36;290;450;0;0;0;0;10;0
SP;BARRETOS;3505500;2562;0;0;0;548;0;0;0;0;0;0;0;0;0;0;0;2227;11;0;0;0;0;0;0;97;0;0;0;0;0;0;0;2699;29;0;0;3316;84;0;0;692;0;0;0;0;0;0;0;0;0;0;0;190;0;0;0;0;0;0;0;9;0;0;0;654;5;0;0;643;0;13766;3505500;113747463,1;0;0;4255642,87;4255642,87;118003106;5454;3400;692;0;0;190;1311;0
SP;BARRINHA;3505609;668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;823;0;0;0;0;0;0;0;280;0;0;0;1800;0;0;0;1745;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;21;0;0;0;170;0;0;0;41;0;5632;3505609;40446970,54;0;0;0;0;40446970,54;1513;1800;1745;0;0;83;232;0
SP;BARUERI;3505708;10742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8489;0;0;0;0;0;0;0;0;0;0;0;24675;0;0;0;21208;0;0;0;0;0;0;0;0;0;0;0;613;0;0;0;0;0;0;0;506;0;0;0;1771;0;0;0;1256;0;69260;3505708;483685848,8;0;0;0;0;483685848,8;19737;24675;21208;0;0;613;3533;0
SP;BASTOS;3505807;257;64;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;393;0;0;0;0;0;0;0;139;26;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;46,5;0;0;0;32;0;2189,5;3505807;16490504,95;0;4227153,13;0;4227153,13;20717658,08;946;1000;0;0;0;0;95,5;0
SP;BATATAIS;3505906;722;0;0;0;358;0;0;0;0;0;0;0;0;0;0;0;106;0;0;0;198;0;0;0;829;0;0;0;0;0;0;0;22;0;0;0;2117;0;0;0;423;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;28;0;0;0;135;0;0;0;101;0;5099;3505906;37239838,84;0;0;3056450,83;3056450,83;40296289,67;2241;2117;423;0;0;60;264;0
SP;BAURU;3506003;3262;0;0;0;1793;0;0;0;1929;0;0;0;27;0;0;0;2364;0;0;0;1497;0;0;0;2933;0;0;0;28;0;0;0;0;0;0;0;6656;0;0;0;1417;0;0;0;0;0;0;0;0;0;0;0;332;0;0;0;104;0;0;0;231;0;0;0;827,5;0;0;0;450;0;23850,5;3506003;181682455,1;0;0;0;0;181682455,1;14168;6656;1417;0;0;332;1612,5;0
SP;BEBEDOURO;3506102;1491;0;0;0;14;0;0;0;319;0;0;0;0;0;0;0;371;0;0;0;49;0;0;0;1046;0;0;0;0;0;0;0;780;0;0;0;2355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;6;0;0;0;57;0;0;0;140;0;0;0;87;0;6725;3506102;51921210,41;0;0;0;0;51921210,41;3353;2355;0;0;0;10;290;0
SP;BENTO DE ABREU;3506201;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;289;3506201;2203541,02;0;0;0;0;2203541,02;131;154;0;0;0;0;4;0
SP;BERNARDINO DE CAMPOS;3506300;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;25,5;0;0;0;9;0;1099,5;3506300;8196686,29;0;0;647705,98;647705,98;8844392,27;501;564;0;0;0;0;45,5;0
SP;BERTIOGA;3506359;1033;111;0;0;162;0;0;0;584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1905;0;19;0;0;0;0;0;2872;0;0;0;2248;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;27;0;0;0;101;0;0;0;78;0;1;0;289;0;9573;3506359;76550085,87;0;0;0;0;76550085,87;3942;2326;0;0;0;65;496;0
SP;BILAC;3506409;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;115;0;0;0;294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;17;0;0;0;22;0;754;3506409;5856755,47;0;0;0;0;5856755,47;306;294;0;0;0;0;43;0
SP;BIRIGUI;3506508;1492;0;0;0;1242;0;0;0;70;0;0;0;0;0;0;0;521;0;0;0;0;0;0;0;1649;0;0;0;0;0;0;0;785;0;0;0;4978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;2;0;0;0;70;0;0;0;285,5;0;0;0;253;0;11363,5;3506508;85143450,92;0;0;0;0;85143450,92;5046;4978;0;0;0;16;610,5;0
SP;BIRITIBA MIRIM;3506607;381;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;594;114;0;0;0;0;0;0;0;0;0;0;1155;599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;27;2;0;0;34;21;0;0;44;0;3036;3506607;21940195,06;0;0;0;0;21940195,06;1175;1754;0;0;0;8;128;0
SP;BOA ESPERANCA DO SUL;3506706;336;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;197;0;0;0;0;0;0;0;127;0;0;0;0;0;0;0;54;0;0;0;725;0;0;0;693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;41;0;0;0;40;0;2273;3506706;16795962,04;0;0;0;0;16795962,04;720;725;693;0;0;0;87;0
SP;BOCAINA;3506805;115;0;0;0;0;0;0;0;123;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;31;0;0;0;0;0;1036;3506805;7361026,05;0;0;0;0;7361026,05;476;529;0;0;0;0;37;0
SP;BOFETE;3506904;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;140;54;0;0;0;0;0;0;0;0;0;0;511;135;0;0;252;98;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;2;1;0;0;33,5;10;0;0;13;0;1541,5;3506904;11134091,19;0;0;0;0;11134091,19;452;646;350;0;0;37;59,5;0
SP;BOITUVA;3507001;1080;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;267;0;0;0;0;0;0;0;1011;123;0;0;0;0;0;0;194;94;0;0;2501;745;0;0;2613;493;0;0;0;0;0;0;0;0;0;0;104;0;0;0;3;0;0;0;75;3;0;0;239;49;0;0;260;0;9901;3507001;71849489,16;0;0;0;0;71849489,16;2609;3246;3106;0;0;104;629;0
SP;BOM JESUS DOS PERDOES;3507100;418;12;0;0;0;0;0;0;107;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561;29;0;0;0;0;0;0;200;35;0;0;1257;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;3;1;0;0;27;2;0;0;48;2;0;0;65;0;2833;3507100;19539025,85;0;0;0;0;19539025,85;1168;1307;0;0;0;8;148;0
SP;BOM SUCESSO DE ITARARE;3507159;36;0;0;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;8;0;0;0;0;0;549;3507159;3858709,1;0;0;0;0;3858709,1;263;278;0;0;0;0;11;0
SP;BORA;3507209;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;121;3507209;848624;0;0;0;0;848624;54;66;0;0;0;0;2;0
SP;BORACEIA;3507308;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;634;3507308;4954617,71;0;0;0;0;4954617,71;320;309;0;0;0;0;5;0
SP;BORBOREMA;3507407;319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;198;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;4;0;0;0;26,5;0;0;0;9;0;884,5;3507407;7705218,01;0;0;0;0;7705218,01;547;80;0;0;0;24;39,5;0
SP;BOREBI;3507456;107;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;290;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;618;3507456;5328421,16;0;0;0;0;5328421,16;191;0;130;0;0;0;7;0
SP;BOTUCATU;3507506;1848;0;0;0;1444;40;0;0;90;0;0;0;24;7;0;0;1199;0;0;0;760;11;0;0;721;12;0;0;155;0;0;0;3454;0;0;0;3548;45;0;0;1920;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0;4;0;0;0;50;0;0;0;375,5;1;0;0;142;0;15977,5;3507506;127225301,3;0;0;0;0;127225301,3;6365;3593;1920;0;0;127;572,5;0
SP;BRAGANCA PAULISTA;3507605;2396;38;0;0;0;0;0;0;960;16;0;0;0;0;0;0;607;0;0;0;0;0;0;0;2154;510;0;0;0;0;0;0;3919;0;0;0;3224;1355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;47;0;0;0;144;16;0;0;224,5;31;0;0;128;0;15810,5;3507605;125920129,1;0;0;0;0;125920129,1;6888;4579;0;0;0;41;590,5;0
SP;BRAUNA;3507704;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;658;3507704;5296574,6;0;0;408130,96;408130,96;5704705,56;308;278;0;0;0;0;8;0
SP;BREJO ALEGRE;3507753;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;307;3507753;2818107,07;0;0;0;0;2818107,07;136;0;0;0;0;0;5;0
SP;BRODOWSKY;3507803;397;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;244;0;0;0;0;0;0;0;315;0;0;0;0;0;0;0;346;0;0;0;1054;0;0;0;854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;22;0;0;0;109,5;0;0;0;94;0;3516,5;3507803;26037856,02;0;0;1904107,95;1904107,95;27941963,97;1059;1054;854;0;0;0;226,5;0
SP;BROTAS;3507902;548;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;490;12;0;0;0;0;0;0;189;0;0;0;921;39;0;0;332;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;17;0;0;0;83,5;0;0;0;22;0;2707,5;3507902;20015044,14;0;0;0;0;20015044,14;1081;960;332;0;0;40;122,5;0
SP;BURI;3508009;494;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;577;10;0;0;0;0;0;0;0;91;0;0;1404;20;0;0;1171;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;4;0;0;0;25;0;0;0;174;2;0;0;189;0;4249;3508009;30918786,56;0;0;2512296,21;2512296,21;33431082,77;1182;1424;1171;0;0;16;394;0
SP;BURITAMA;3508108;321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;0;0;0;0;0;0;0;0;0;0;0;876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;32;0;0;0;24;0;1614;3508108;11491412,73;0;0;0;0;11491412,73;682;876;0;0;0;0;72;0
SP;BURITIZAL;3508207;110;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;244;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;19;0;0;0;10;0;696;3508207;5068474,03;0;0;0;0;5068474,03;215;244;208;0;0;0;30;0
